run_name,model_name,lr,num_seeds,best_epoch_mean,best_epoch_std,val_loss_mean,val_loss_std,val_top1_accuracy_mean,val_top1_accuracy_std,val_macro_accuracy_mean,val_macro_accuracy_std,val_top5_accuracy_mean,val_top5_accuracy_std,test_loss_mean,test_loss_std,test_top1_accuracy_mean,test_top1_accuracy_std,test_macro_accuracy_mean,test_macro_accuracy_std,test_top5_accuracy_mean,test_top5_accuracy_std
mot_base-small_1d-bs.512-ep.300,mot_base_1d,0.03,3,37.333333333333336,3.0550504633038935,0.9027132149788131,0.004165876313227693,0.8118546845124283,0.0021291641922868603,0.8083529869715372,0.0014933286255079741,0.9077119184193754,0.0007960481833522266,0.8791429168926882,0.002510999632814973,0.8170109665901556,0.0013434906596344006,0.8061010042826334,0.0016650018041178495,0.911502167814333,0.0005843631337612549
mot_base-small_1d-bs.512-ep.300,mot_base_1d,0.1,3,37.666666666666664,1.1547005383792515,0.7765848948744317,0.00035750784853745424,0.8368387507966858,0.0018863796796620101,0.8315552870432535,0.0018377599762034863,0.9218610579987253,0.0009623753263570066,0.7567183123167545,0.0004968532629896032,0.8356286661565927,0.0007963527159395933,0.8257112304369608,0.001606628446662198,0.9222137209895435,0.0005843631337612549
mot_base-small_1d-bs.512-ep.300,mot_base_1d,0.3,3,42.333333333333336,3.2145502536643185,0.7769952507821369,0.002191983584183948,0.8418100701083493,0.0013429768964757665,0.8364870150883993,0.000879700330804866,0.9324410452517526,0.0009623753263569993,0.7646025687083697,0.003107810017237969,0.8390716653914817,0.002921815668806335,0.829383114973704,0.0030828324788457146,0.9288446824789595,0.0006626055116942798
mot_base-small_1d-bs.512-ep.300,mot_base_1d,1.0,3,42.333333333333336,3.7859388972001824,1.3517465415161989,0.0035822312488885937,0.8302103250478011,0.0021291641922868104,0.8237846295038859,0.0020672889575346818,0.9287444231994901,0.0014477777809561003,1.3519357103864869,0.009928563056874345,0.8221117061973986,0.0023890581478188243,0.8108948071797689,0.0022078362122759307,0.926421831165519,0.001725038160988128
mot_base_1d-bs.512-ep.300,mot_base_1d,0.001,3,43.333333333333336,0.5773502691896257,3.0613522395273165,0.003714755294781716,0.38177182919056724,0.001886379679662042,0.36716453234354657,0.00119602297032615,0.6683237731038878,0.008596413154920286,3.0974812642617726,0.0010724815676849018,0.391354246365723,0.002758646729505736,0.3657972812652588,0.0030381883568636825,0.6606732976281561,0.00404858655097875
mot_base_1d-bs.512-ep.300,mot_base_1d,0.003,3,46.666666666666664,1.5275252316519468,2.2540580871076323,0.0018699926882791492,0.5490121096239643,0.004229613772603444,0.5404254992802938,0.005460153304804135,0.7869980879541109,0.001912045889101377,2.282860835454075,0.002636420100076221,0.555215506248406,0.0022415704962059596,0.5344095428784689,0.0020647387134383704,0.7708492731446059,0.0019127773527161662
mot_base_1d-bs.512-ep.300,mot_base_1d,0.01,3,43.333333333333336,2.309401076758503,1.6248334419051123,0.001534591700651308,0.6667941363926068,0.0024286244593062565,0.6606537898381551,0.0033249385972876954,0.8435946462715105,0.0030352787507432976,1.643322816949449,0.0013649142498514122,0.6578678908441724,0.0013434906596344058,0.6395165920257568,0.0015362619398144727,0.8358837031369548,0.0006626055116942798
mot_base_1d-bs.512-ep.300,mot_base_1d,0.03,3,39.333333333333336,2.0816659994661326,1.2859370803589878,0.0019664911339757284,0.7233906947100064,0.0009623753263569993,0.7174980839093527,0.0008266042029776478,0.8750796685787126,0.001962371487360159,1.300424420629889,0.0030534467628371216,0.7169089517980107,0.0023890581478188417,0.7005117535591125,0.002479210454346951,0.8726090283091048,0.0016675206363965564
mot_base_1d-bs.512-ep.300,mot_base_1d,0.1,3,33.666666666666664,3.5118845842842465,1.097366876158462,0.005456966085027442,0.7523263224984066,0.0015920963667045154,0.7447617053985596,0.0010897227360089723,0.8933078393881453,0.0003824091778202865,1.1103052437472665,0.005997275803632246,0.7463657230298394,0.0013252110233886237,0.7301510771115621,0.0021213745676931365,0.8885488395817394,0.0004417370077961865
mot_base_1d-bs.512-ep.300,mot_base_1d,0.3,3,35.0,2.6457513110645907,1.0678871823390477,0.005293124477074619,0.7604843849585723,0.0005841396679357636,0.7518991827964783,0.0015789050521558023,0.8996813256851498,0.0017662723340409428,1.0704025778348456,0.005169002611490032,0.7537617954603417,0.0031157336707142705,0.7389334042867025,0.0033165098710061557,0.8944146901300688,0.002129978715696282
