run_name,model_name,checkpoint,checkpoint_sha256,lr,seed,best_epoch,val_loss,val_top1_accuracy,val_macro_accuracy,val_top5_accuracy,test_loss,test_top1_accuracy,test_macro_accuracy,test_top5_accuracy
mot_large_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,8d136e582607f0558695d21cd96edb171e398edd593d63fd5c44571c64f342a8,1.0,42,33,1.4080967948723933,0.8084130019120459,0.8011533617973328,0.9265774378585087,1.4066644973579763,0.8018362662586075,0.7904506921768188,0.9257842387146136
mot_small-base_1d-bs.512-ep.300,mot_small_1d,/data/seokhyeon/MotionJEPA/output/mot_small-base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,3114d08474c80df9ec23cb45a024ff80e79c1a63f63d2ffb4ae5fa568b9915c8,0.1,42,29,1.0402206683477981,0.7667304015296367,0.7651249766349792,0.8956022944550669,1.0436873695005784,0.7555470543228768,0.7415256500244141,0.8917368018362662
mot_small-base_1d-bs.512-ep.300,mot_small_1d,/data/seokhyeon/MotionJEPA/output/mot_small-base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,3114d08474c80df9ec23cb45a024ff80e79c1a63f63d2ffb4ae5fa568b9915c8,0.3,42,49,1.016720620441619,0.7759082217973231,0.7767040133476257,0.9066921606118546,1.0186783192991389,0.7639632746748278,0.7512710690498352,0.9001530221882172
mot_small-base_1d-bs.512-ep.300,mot_small_1d,/data/seokhyeon/MotionJEPA/output/mot_small-base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,3114d08474c80df9ec23cb45a024ff80e79c1a63f63d2ffb4ae5fa568b9915c8,0.5,42,39,1.071942978926416,0.7713193116634799,0.7689584493637085,0.9078393881453155,1.081393784024648,0.7586074980872226,0.7451536655426025,0.8993879112471308
mot_small-base_1d-bs.512-ep.300,mot_small_1d,/data/seokhyeon/MotionJEPA/output/mot_small-base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,3114d08474c80df9ec23cb45a024ff80e79c1a63f63d2ffb4ae5fa568b9915c8,0.7,42,43,1.1557577567164345,0.7678776290630975,0.7664797306060791,0.9066921606118546,1.1533824450748973,0.7517214996174445,0.7401933073997498,0.8974751338944147
mot_small-base_1d-bs.512-ep.300,mot_small_1d,/data/seokhyeon/MotionJEPA/output/mot_small-base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,3114d08474c80df9ec23cb45a024ff80e79c1a63f63d2ffb4ae5fa568b9915c8,1.0,42,42,1.3330597157232165,0.7602294455066921,0.7564113140106201,0.9024856596558317,1.3244204284037537,0.7501912777352716,0.7390687465667725,0.8959449120122418
mot_small-tiny_1d-bs.512-ep.300,mot_small_1d,/data/seokhyeon/MotionJEPA/output/mot_small-tiny_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,10c2a0d7cbea0687d1662318e1d3fc37661315e60525d9c146e7e93240a9680a,0.1,42,46,1.5001022338867187,0.6860420650095602,0.6829104423522949,0.8474187380497132,1.5320338721300868,0.6641162968630452,0.6495001912117004,0.8481254781943381
mot_small-tiny_1d-bs.512-ep.300,mot_small_1d,/data/seokhyeon/MotionJEPA/output/mot_small-tiny_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,10c2a0d7cbea0687d1662318e1d3fc37661315e60525d9c146e7e93240a9680a,0.3,42,44,1.2325595717129243,0.7219885277246654,0.7170037627220154,0.8703632887189292,1.2400707676835705,0.7169089517980107,0.7028872966766357,0.8752869166029075
mot_small-tiny_1d-bs.512-ep.300,mot_small_1d,/data/seokhyeon/MotionJEPA/output/mot_small-tiny_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,10c2a0d7cbea0687d1662318e1d3fc37661315e60525d9c146e7e93240a9680a,0.5,42,49,1.1482676365635363,0.7365200764818356,0.7324752807617188,0.8803059273422562,1.1427098896636612,0.7322111706197398,0.7173933386802673,0.8837031369548585
mot_small-tiny_1d-bs.512-ep.300,mot_small_1d,/data/seokhyeon/MotionJEPA/output/mot_small-tiny_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,10c2a0d7cbea0687d1662318e1d3fc37661315e60525d9c146e7e93240a9680a,0.7,42,48,1.1134851131110985,0.7388145315487572,0.7362885475158691,0.8841300191204589,1.1042226617721171,0.7383320581484315,0.723583459854126,0.8852333588370314
